year,constructor,value,name
2007,37,3,March
2007,118,3,Vanwall
2007,59,1,Wolf
2007,167,1,Cooper-Maserati
2007,2,0,BMW Sauber
2007,5,0,Toro Rosso
2007,7,0,Toyota
2007,8,0,Super Aguri
2007,9,0,Red Bull
2007,10,0,Force India
2007,11,0,Honda
2007,12,0,Spyker
2007,13,0,MF1
2007,14,0,Spyker MF1
2007,15,0,Sauber
2007,16,0,BAR
2007,17,0,Jordan
2007,18,0,Minardi
2007,19,0,Jaguar
2007,20,0,Prost
2007,21,0,Arrows
2007,23,0,Brawn
2007,24,0,Stewart
2007,26,0,Lola
2007,28,0,Forti
2007,29,0,Footwork
2007,30,0,Pacific
2007,31,0,Simtek
2007,33,0,Larrousse
2007,35,0,Dallara
2007,36,0,Fondmetal
2007,38,0,Andrea Moda
2007,39,0,AGS
2007,40,0,Lambo
2007,41,0,Leyton House
2007,42,0,Coloni
2007,43,0,
2007,44,0,Euro Brun
2007,45,0,Osella
2007,46,0,Onyx
2007,47,0,Life
2007,48,0,Rial
2007,49,0,Zakspeed
2007,50,0,RAM
2007,51,0,Alfa Romeo
2007,52,0,Spirit
2007,53,0,Toleman
2007,54,0,ATS
2007,55,0,Theodore
2007,56,0,Fittipaldi
2007,57,0,Ensign
2007,58,0,Shadow
2007,60,0,Merzario
2007,61,0,Kauhsen
2007,62,0,Rebaque
2007,63,0,Surtees
2007,64,0,Hesketh
2007,65,0,Martini
2007,67,0,Penske
2007,68,0,LEC
2007,69,0,McGuire
2007,70,0,Boro
2007,71,0,Apollon
2007,72,0,Kojima
2007,73,0,Parnelli
2007,74,0,Maki
2007,75,0,Embassy Hill
2007,76,0,Lyncar
2007,77,0,Trojan
2007,78,0,Amon
2007,79,0,Token
2007,80,0,Iso Marlboro
2007,81,0,Tecno
2007,82,0,Matra
2007,83,0,Politoys
2007,84,0,Connew
2007,85,0,Bellasi
2007,86,0,De Tomaso
2007,88,0,Eagle
2007,89,0,LDS
2007,90,0,Protos
2007,91,0,Shannon
2007,92,0,Scirocco
2007,93,0,RE
2007,94,0,BRP
2007,95,0,Porsche
2007,96,0,Derrington
2007,97,0,Gilby
2007,98,0,Stebro
2007,99,0,Emeryson
2007,100,0,ENB
2007,101,0,JBW
2007,102,0,Ferguson
2007,103,0,MBM
2007,104,0,Behra-Porsche
2007,105,0,Maserati
2007,106,0,Scarab
2007,107,0,Watson
2007,108,0,Epperly
2007,109,0,Phillips
2007,110,0,Lesovsky
2007,111,0,Trevis
2007,112,0,Meskowski
2007,113,0,Kurtis Kraft
2007,114,0,Kuzma
2007,115,0,Christensen
2007,116,0,Ewing
2007,117,0,Aston Martin
2007,119,0,Moore
2007,120,0,Dunn
2007,121,0,Elder
2007,122,0,Sutton
2007,123,0,Fry
2007,124,0,Tec-Mec
2007,125,0,Connaught
2007,126,0,Alta
2007,127,0,OSCA
2007,128,0,Gordini
2007,129,0,Stevens
2007,130,0,Bugatti
2007,131,0,Mercedes
2007,132,0,Lancia
2007,133,0,HWM
2007,134,0,Schroeder
2007,135,0,Pawl
2007,136,0,Pankratz
2007,137,0,Arzani-Volpini
2007,138,0,Nichels
2007,139,0,Bromme
2007,140,0,Klenk
2007,141,0,Simca
2007,142,0,Turner
2007,143,0,Del Roy
2007,144,0,Veritas
2007,145,0,BMW
2007,146,0,EMW
2007,147,0,AFM
2007,148,0,Frazer Nash
2007,149,0,Sherman
2007,150,0,Deidt
2007,151,0,ERA
2007,152,0,Aston Butterworth
2007,153,0,Cisitalia
2007,154,0,Talbot-Lago
2007,155,0,Hall
2007,156,0,Marchese
2007,157,0,Langley
2007,158,0,Rae
2007,159,0,Olson
2007,160,0,Wetteroth
2007,161,0,Adams
2007,162,0,Snowberger
2007,163,0,Milano
2007,164,0,HRT
2007,165,0,
2007,166,0,Virgin
2007,168,0,Cooper-OSCA
2007,169,0,Cooper-Borgward
2007,171,0,Cooper-Castellotti
2007,173,0,Lotus-Maserati
2007,174,0,De Tomaso-Osca
2007,175,0,De Tomaso-Alfa Romeo
2007,176,0,Lotus-BRM
2007,177,0,Lotus-Borgward
2007,178,0,Cooper-Alfa Romeo
2007,179,0,De Tomaso-Ferrari
2007,181,0,Brabham-BRM
2007,182,0,Brabham-Ford
2007,183,0,Brabham-Climax
2007,184,0,LDS-Climax
2007,185,0,LDS-Alfa Romeo
2007,186,0,Cooper-Ford
2007,187,0,McLaren-Ford
2007,188,0,McLaren-Serenissima
2007,189,0,Eagle-Climax
2007,190,0,Eagle-Weslake
2007,192,0,Cooper-Ferrari
2007,193,0,Cooper-ATS
2007,194,0,McLaren-BRM
2007,195,0,Cooper-BRM
2007,196,0,Matra-Ford
2008,6,217,Ferrari
2008,1,154,McLaren
2008,3,114,Williams
2008,4,46,Renault
2008,32,44,Team Lotus
2008,22,29,Benetton
2008,172,23,Lotus-Climax
2008,170,20,Cooper-Climax
2008,25,16,Tyrrell
2008,191,16,Brabham-Repco
2008,66,14,BRM
2008,180,12,Lotus-Ford
2008,34,6,Brabham
2008,27,4,Ligier
2008,87,4,Cooper
2008,37,3,March
2008,118,3,Vanwall
2008,2,1,BMW Sauber
2008,59,1,Wolf
2008,167,1,Cooper-Maserati
2008,5,0,Toro Rosso
2008,7,0,Toyota
2008,8,0,Super Aguri
2008,9,0,Red Bull
2008,10,0,Force India
2008,11,0,Honda
2008,12,0,Spyker
2008,13,0,MF1
2008,14,0,Spyker MF1
2008,15,0,Sauber
2008,16,0,BAR
2008,17,0,Jordan
2008,18,0,Minardi
2008,19,0,Jaguar
2008,20,0,Prost
2008,21,0,Arrows
2008,23,0,Brawn
2008,24,0,Stewart
2008,26,0,Lola
2008,28,0,Forti
2008,29,0,Footwork
2008,30,0,Pacific
2008,31,0,Simtek
2008,33,0,Larrousse
2008,35,0,Dallara
2008,36,0,Fondmetal
2008,38,0,Andrea Moda
2008,39,0,AGS
2008,40,0,Lambo
2008,41,0,Leyton House
2008,42,0,Coloni
2008,43,0,
2008,44,0,Euro Brun
2008,45,0,Osella
2008,46,0,Onyx
2008,47,0,Life
2008,48,0,Rial
2008,49,0,Zakspeed
2008,50,0,RAM
2008,51,0,Alfa Romeo
2008,52,0,Spirit
2008,53,0,Toleman
2008,54,0,ATS
2008,55,0,Theodore
2008,56,0,Fittipaldi
2008,57,0,Ensign
2008,58,0,Shadow
2008,60,0,Merzario
2008,61,0,Kauhsen
2008,62,0,Rebaque
2008,63,0,Surtees
2008,64,0,Hesketh
2008,65,0,Martini
2008,67,0,Penske
2008,68,0,LEC
2008,69,0,McGuire
2008,70,0,Boro
2008,71,0,Apollon
2008,72,0,Kojima
2008,73,0,Parnelli
2008,74,0,Maki
2008,75,0,Embassy Hill
2008,76,0,Lyncar
2008,77,0,Trojan
2008,78,0,Amon
2008,79,0,Token
2008,80,0,Iso Marlboro
2008,81,0,Tecno
2008,82,0,Matra
2008,83,0,Politoys
2008,84,0,Connew
2008,85,0,Bellasi
2008,86,0,De Tomaso
2008,88,0,Eagle
2008,89,0,LDS
2008,90,0,Protos
2008,91,0,Shannon
2008,92,0,Scirocco
2008,93,0,RE
2008,94,0,BRP
2008,95,0,Porsche
2008,96,0,Derrington
2008,97,0,Gilby
2008,98,0,Stebro
2008,99,0,Emeryson
2008,100,0,ENB
2008,101,0,JBW
2008,102,0,Ferguson
2008,103,0,MBM
2008,104,0,Behra-Porsche
2008,105,0,Maserati
2008,106,0,Scarab
2008,107,0,Watson
2008,108,0,Epperly
2008,109,0,Phillips
2008,110,0,Lesovsky
2008,111,0,Trevis
2008,112,0,Meskowski
2008,113,0,Kurtis Kraft
2008,114,0,Kuzma
2008,115,0,Christensen
2008,116,0,Ewing
2008,117,0,Aston Martin
2008,119,0,Moore
2008,120,0,Dunn
2008,121,0,Elder
2008,122,0,Sutton
2008,123,0,Fry
2008,124,0,Tec-Mec
2008,125,0,Connaught
2008,126,0,Alta
2008,127,0,OSCA
2008,128,0,Gordini
2008,129,0,Stevens
2008,130,0,Bugatti
2008,131,0,Mercedes
2008,132,0,Lancia
2008,133,0,HWM
2008,134,0,Schroeder
2008,135,0,Pawl
2008,136,0,Pankratz
2008,137,0,Arzani-Volpini
2008,138,0,Nichels
2008,139,0,Bromme
2008,140,0,Klenk
2008,141,0,Simca
2008,142,0,Turner
2008,143,0,Del Roy
2008,144,0,Veritas
2008,145,0,BMW
2008,146,0,EMW
2008,147,0,AFM
2008,148,0,Frazer Nash
2008,149,0,Sherman
2008,150,0,Deidt
2008,151,0,ERA
2008,152,0,Aston Butterworth
2008,153,0,Cisitalia
2008,154,0,Talbot-Lago
2008,155,0,Hall
2008,156,0,Marchese
2008,157,0,Langley
2008,158,0,Rae
2008,159,0,Olson
2008,160,0,Wetteroth
2008,161,0,Adams
2008,162,0,Snowberger
2008,163,0,Milano
2008,164,0,HRT
2008,165,0,
2008,166,0,Virgin
2008,168,0,Cooper-OSCA
2008,169,0,Cooper-Borgward
2008,171,0,Cooper-Castellotti
2008,173,0,Lotus-Maserati
2008,174,0,De Tomaso-Osca
2008,175,0,De Tomaso-Alfa Romeo
2008,176,0,Lotus-BRM
2008,177,0,Lotus-Borgward
2008,178,0,Cooper-Alfa Romeo
2008,179,0,De Tomaso-Ferrari
2008,181,0,Brabham-BRM
2008,182,0,Brabham-Ford
2008,183,0,Brabham-Climax
2008,184,0,LDS-Climax
2008,185,0,LDS-Alfa Romeo
2008,186,0,Cooper-Ford
2008,187,0,McLaren-Ford
2008,188,0,McLaren-Serenissima
2008,189,0,Eagle-Climax
2008,190,0,Eagle-Weslake
2008,192,0,Cooper-Ferrari
2008,193,0,Cooper-ATS
2008,194,0,McLaren-BRM
2008,195,0,Cooper-BRM
2008,196,0,Matra-Ford
2009,6,217,Ferrari
2009,1,154,McLaren
2009,3,114,Williams
2009,4,46,Renault
2009,32,44,Team Lotus
2009,22,29,Benetton
2009,172,23,Lotus-Climax
2009,170,20,Cooper-Climax
2009,23,17,Brawn
2009,25,16,Tyrrell
2009,191,16,Brabham-Repco
2009,66,14,BRM
2009,180,12,Lotus-Ford
2009,34,6,Brabham
2009,27,4,Ligier
2009,87,4,Cooper
2009,37,3,March
2009,118,3,Vanwall
2009,2,1,BMW Sauber
2009,59,1,Wolf
2009,167,1,Cooper-Maserati
2009,5,0,Toro Rosso
2009,7,0,Toyota
2009,8,0,Super Aguri
2009,9,0,Red Bull
2009,10,0,Force India
2009,11,0,Honda
2009,12,0,Spyker
2009,13,0,MF1
2009,14,0,Spyker MF1
2009,15,0,Sauber
2009,16,0,BAR
2009,17,0,Jordan
2009,18,0,Minardi
2009,19,0,Jaguar
2009,20,0,Prost
2009,21,0,Arrows
2009,24,0,Stewart
2009,26,0,Lola
2009,28,0,Forti
2009,29,0,Footwork
2009,30,0,Pacific
2009,31,0,Simtek
2009,33,0,Larrousse
2009,35,0,Dallara
2009,36,0,Fondmetal
2009,38,0,Andrea Moda
2009,39,0,AGS
2009,40,0,Lambo
2009,41,0,Leyton House
2009,42,0,Coloni
2009,43,0,
2009,44,0,Euro Brun
2009,45,0,Osella
2009,46,0,Onyx
2009,47,0,Life
2009,48,0,Rial
2009,49,0,Zakspeed
2009,50,0,RAM
2009,51,0,Alfa Romeo
2009,52,0,Spirit
2009,53,0,Toleman
2009,54,0,ATS
2009,55,0,Theodore
2009,56,0,Fittipaldi
2009,57,0,Ensign
2009,58,0,Shadow
2009,60,0,Merzario
2009,61,0,Kauhsen
2009,62,0,Rebaque
2009,63,0,Surtees
2009,64,0,Hesketh
2009,65,0,Martini
2009,67,0,Penske
2009,68,0,LEC
2009,69,0,McGuire
2009,70,0,Boro
2009,71,0,Apollon
2009,72,0,Kojima
2009,73,0,Parnelli
2009,74,0,Maki
2009,75,0,Embassy Hill
2009,76,0,Lyncar
2009,77,0,Trojan
2009,78,0,Amon
2009,79,0,Token
2009,80,0,Iso Marlboro
2009,81,0,Tecno
2009,82,0,Matra
2009,83,0,Politoys
2009,84,0,Connew
2009,85,0,Bellasi
2009,86,0,De Tomaso
2009,88,0,Eagle
2009,89,0,LDS
2009,90,0,Protos
2009,91,0,Shannon
2009,92,0,Scirocco
2009,93,0,RE
2009,94,0,BRP
2009,95,0,Porsche
2009,96,0,Derrington
2009,97,0,Gilby
2009,98,0,Stebro
2009,99,0,Emeryson
2009,100,0,ENB
2009,101,0,JBW
2009,102,0,Ferguson
2009,103,0,MBM
2009,104,0,Behra-Porsche
2009,105,0,Maserati
2009,106,0,Scarab
2009,107,0,Watson
2009,108,0,Epperly
2009,109,0,Phillips
2009,110,0,Lesovsky
2009,111,0,Trevis
2009,112,0,Meskowski
2009,113,0,Kurtis Kraft
2009,114,0,Kuzma
2009,115,0,Christensen
2009,116,0,Ewing
2009,117,0,Aston Martin
2009,119,0,Moore
2009,120,0,Dunn
2009,121,0,Elder
2009,122,0,Sutton
2009,123,0,Fry
2009,124,0,Tec-Mec
2009,125,0,Connaught
2009,126,0,Alta
2009,127,0,OSCA
2009,128,0,Gordini
2009,129,0,Stevens
2009,130,0,Bugatti
2009,131,0,Mercedes
2009,132,0,Lancia
2009,133,0,HWM
2009,134,0,Schroeder
2009,135,0,Pawl
2009,136,0,Pankratz
2009,137,0,Arzani-Volpini
2009,138,0,Nichels
2009,139,0,Bromme
2009,140,0,Klenk
2009,141,0,Simca
2009,142,0,Turner
2009,143,0,Del Roy
2009,144,0,Veritas
2009,145,0,BMW
2009,146,0,EMW
2009,147,0,AFM
2009,148,0,Frazer Nash
2009,149,0,Sherman
2009,150,0,Deidt
2009,151,0,ERA
2009,152,0,Aston Butterworth
2009,153,0,Cisitalia
2009,154,0,Talbot-Lago
2009,155,0,Hall
2009,156,0,Marchese
2009,157,0,Langley
2009,158,0,Rae
2009,159,0,Olson
2009,160,0,Wetteroth
2009,161,0,Adams
2009,162,0,Snowberger
2009,163,0,Milano
2009,164,0,HRT
2009,165,0,
2009,166,0,Virgin
2009,168,0,Cooper-OSCA
2009,169,0,Cooper-Borgward
2009,171,0,Cooper-Castellotti
2009,173,0,Lotus-Maserati
2009,174,0,De Tomaso-Osca
2009,175,0,De Tomaso-Alfa Romeo
2009,176,0,Lotus-BRM
2009,177,0,Lotus-Borgward
2009,178,0,Cooper-Alfa Romeo
2009,179,0,De Tomaso-Ferrari
2009,181,0,Brabham-BRM
2009,182,0,Brabham-Ford
2009,183,0,Brabham-Climax
2009,184,0,LDS-Climax
2009,185,0,LDS-Alfa Romeo
2009,186,0,Cooper-Ford
2009,187,0,McLaren-Ford
2009,188,0,McLaren-Serenissima
2009,189,0,Eagle-Climax
2009,190,0,Eagle-Weslake
2009,192,0,Cooper-Ferrari
2009,193,0,Cooper-ATS
2009,194,0,McLaren-BRM
2009,195,0,Cooper-BRM
2009,196,0,Matra-Ford
2010,6,220,Ferrari
2010,1,161,McLaren
2010,3,114,Williams
2010,4,46,Renault
2010,32,44,Team Lotus
2010,22,29,Benetton
2010,172,23,Lotus-Climax
2010,170,20,Cooper-Climax
2010,23,17,Brawn
2010,25,16,Tyrrell
2010,191,16,Brabham-Repco
2010,66,14,BRM
2010,180,12,Lotus-Ford
2010,9,9,Red Bull
2010,34,6,Brabham
2010,27,4,Ligier
2010,87,4,Cooper
2010,37,3,March
2010,118,3,Vanwall
2010,2,1,BMW Sauber
2010,59,1,Wolf
2010,167,1,Cooper-Maserati
2010,5,0,Toro Rosso
2010,7,0,Toyota
2010,8,0,Super Aguri
2010,10,0,Force India
2010,11,0,Honda
2010,12,0,Spyker
2010,13,0,MF1
2010,14,0,Spyker MF1
2010,15,0,Sauber
2010,16,0,BAR
2010,17,0,Jordan
2010,18,0,Minardi
2010,19,0,Jaguar
2010,20,0,Prost
2010,21,0,Arrows
2010,24,0,Stewart
2010,26,0,Lola
2010,28,0,Forti
2010,29,0,Footwork
2010,30,0,Pacific
2010,31,0,Simtek
2010,33,0,Larrousse
2010,35,0,Dallara
2010,36,0,Fondmetal
2010,38,0,Andrea Moda
2010,39,0,AGS
2010,40,0,Lambo
2010,41,0,Leyton House
2010,42,0,Coloni
2010,43,0,
2010,44,0,Euro Brun
2010,45,0,Osella
2010,46,0,Onyx
2010,47,0,Life
2010,48,0,Rial
2010,49,0,Zakspeed
2010,50,0,RAM
2010,51,0,Alfa Romeo
2010,52,0,Spirit
2010,53,0,Toleman
2010,54,0,ATS
2010,55,0,Theodore
2010,56,0,Fittipaldi
2010,57,0,Ensign
2010,58,0,Shadow
2010,60,0,Merzario
2010,61,0,Kauhsen
2010,62,0,Rebaque
2010,63,0,Surtees
2010,64,0,Hesketh
2010,65,0,Martini
2010,67,0,Penske
2010,68,0,LEC
2010,69,0,McGuire
2010,70,0,Boro
2010,71,0,Apollon
2010,72,0,Kojima
2010,73,0,Parnelli
2010,74,0,Maki
2010,75,0,Embassy Hill
2010,76,0,Lyncar
2010,77,0,Trojan
2010,78,0,Amon
2010,79,0,Token
2010,80,0,Iso Marlboro
2010,81,0,Tecno
2010,82,0,Matra
2010,83,0,Politoys
2010,84,0,Connew
2010,85,0,Bellasi
2010,86,0,De Tomaso
2010,88,0,Eagle
2010,89,0,LDS
2010,90,0,Protos
2010,91,0,Shannon
2010,92,0,Scirocco
2010,93,0,RE
2010,94,0,BRP
2010,95,0,Porsche
2010,96,0,Derrington
2010,97,0,Gilby
2010,98,0,Stebro
2010,99,0,Emeryson
2010,100,0,ENB
2010,101,0,JBW
2010,102,0,Ferguson
2010,103,0,MBM
2010,104,0,Behra-Porsche
2010,105,0,Maserati
2010,106,0,Scarab
2010,107,0,Watson
2010,108,0,Epperly
2010,109,0,Phillips
2010,110,0,Lesovsky
2010,111,0,Trevis
2010,112,0,Meskowski
2010,113,0,Kurtis Kraft
2010,114,0,Kuzma
2010,115,0,Christensen
2010,116,0,Ewing
2010,117,0,Aston Martin
2010,119,0,Moore
2010,120,0,Dunn
2010,121,0,Elder
2010,122,0,Sutton
2010,123,0,Fry
2010,124,0,Tec-Mec
2010,125,0,Connaught
2010,126,0,Alta
2010,127,0,OSCA
2010,128,0,Gordini
2010,129,0,Stevens
2010,130,0,Bugatti
2010,131,0,Mercedes
2010,132,0,Lancia
2010,133,0,HWM
2010,134,0,Schroeder
2010,135,0,Pawl
2010,136,0,Pankratz
2010,137,0,Arzani-Volpini
2010,138,0,Nichels
2010,139,0,Bromme
2010,140,0,Klenk
2010,141,0,Simca
2010,142,0,Turner
2010,143,0,Del Roy
2010,144,0,Veritas
2010,145,0,BMW
2010,146,0,EMW
2010,147,0,AFM
2010,148,0,Frazer Nash
2010,149,0,Sherman
2010,150,0,Deidt
2010,151,0,ERA
2010,152,0,Aston Butterworth
2010,153,0,Cisitalia
2010,154,0,Talbot-Lago
2010,155,0,Hall
2010,156,0,Marchese
2010,157,0,Langley
2010,158,0,Rae
2010,159,0,Olson
2010,160,0,Wetteroth
2010,161,0,Adams
2010,162,0,Snowberger
2010,163,0,Milano
2010,164,0,HRT
2010,165,0,
2010,166,0,Virgin
2010,168,0,Cooper-OSCA
2010,169,0,Cooper-Borgward
2010,171,0,Cooper-Castellotti
2010,173,0,Lotus-Maserati
2010,174,0,De Tomaso-Osca
2010,175,0,De Tomaso-Alfa Romeo
2010,176,0,Lotus-BRM
2010,177,0,Lotus-Borgward
2010,178,0,Cooper-Alfa Romeo
2010,179,0,De Tomaso-Ferrari
2010,181,0,Brabham-BRM
2010,182,0,Brabham-Ford
2010,183,0,Brabham-Climax
2010,184,0,LDS-Climax
2010,185,0,LDS-Alfa Romeo
2010,186,0,Cooper-Ford
2010,187,0,McLaren-Ford
2010,188,0,McLaren-Serenissima
2010,189,0,Eagle-Climax
2010,190,0,Eagle-Weslake
2010,192,0,Cooper-Ferrari
2010,193,0,Cooper-ATS
2010,194,0,McLaren-BRM
2010,195,0,Cooper-BRM
2010,196,0,Matra-Ford
2011,6,220,Ferrari
2011,1,161,McLaren
2011,3,114,Williams
2011,4,46,Renault
2011,32,44,Team Lotus
2011,22,29,Benetton
2011,9,28,Red Bull
2011,172,23,Lotus-Climax
2011,170,20,Cooper-Climax
2011,23,17,Brawn
2011,25,16,Tyrrell
2011,191,16,Brabham-Repco
2011,66,14,BRM
2011,180,12,Lotus-Ford
2011,34,6,Brabham
2011,27,4,Ligier
2011,87,4,Cooper
2011,37,3,March
2011,118,3,Vanwall
2011,2,1,BMW Sauber
2011,59,1,Wolf
2011,167,1,Cooper-Maserati
2011,5,0,Toro Rosso
2011,7,0,Toyota
2011,8,0,Super Aguri
2011,10,0,Force India
2011,11,0,Honda
2011,12,0,Spyker
2011,13,0,MF1
2011,14,0,Spyker MF1
2011,15,0,Sauber
2011,16,0,BAR
2011,17,0,Jordan
2011,18,0,Minardi
2011,19,0,Jaguar
2011,20,0,Prost
2011,21,0,Arrows
2011,24,0,Stewart
2011,26,0,Lola
2011,28,0,Forti
2011,29,0,Footwork
2011,30,0,Pacific
2011,31,0,Simtek
2011,33,0,Larrousse
2011,35,0,Dallara
2011,36,0,Fondmetal
2011,38,0,Andrea Moda
2011,39,0,AGS
2011,40,0,Lambo
2011,41,0,Leyton House
2011,42,0,Coloni
2011,43,0,
2011,44,0,Euro Brun
2011,45,0,Osella
2011,46,0,Onyx
2011,47,0,Life
2011,48,0,Rial
2011,49,0,Zakspeed
2011,50,0,RAM
2011,51,0,Alfa Romeo
2011,52,0,Spirit
2011,53,0,Toleman
2011,54,0,ATS
2011,55,0,Theodore
2011,56,0,Fittipaldi
2011,57,0,Ensign
2011,58,0,Shadow
2011,60,0,Merzario
2011,61,0,Kauhsen
2011,62,0,Rebaque
2011,63,0,Surtees
2011,64,0,Hesketh
2011,65,0,Martini
2011,67,0,Penske
2011,68,0,LEC
2011,69,0,McGuire
2011,70,0,Boro
2011,71,0,Apollon
2011,72,0,Kojima
2011,73,0,Parnelli
2011,74,0,Maki
2011,75,0,Embassy Hill
2011,76,0,Lyncar
2011,77,0,Trojan
2011,78,0,Amon
2011,79,0,Token
2011,80,0,Iso Marlboro
2011,81,0,Tecno
2011,82,0,Matra
2011,83,0,Politoys
2011,84,0,Connew
2011,85,0,Bellasi
2011,86,0,De Tomaso
2011,88,0,Eagle
2011,89,0,LDS
2011,90,0,Protos
2011,91,0,Shannon
2011,92,0,Scirocco
2011,93,0,RE
2011,94,0,BRP
2011,95,0,Porsche
2011,96,0,Derrington
2011,97,0,Gilby
2011,98,0,Stebro
2011,99,0,Emeryson
2011,100,0,ENB
2011,101,0,JBW
2011,102,0,Ferguson
2011,103,0,MBM
2011,104,0,Behra-Porsche
2011,105,0,Maserati
2011,106,0,Scarab
2011,107,0,Watson
2011,108,0,Epperly
2011,109,0,Phillips
2011,110,0,Lesovsky
2011,111,0,Trevis
2011,112,0,Meskowski
2011,113,0,Kurtis Kraft
2011,114,0,Kuzma
2011,115,0,Christensen
2011,116,0,Ewing
2011,117,0,Aston Martin
2011,119,0,Moore
2011,120,0,Dunn
2011,121,0,Elder
2011,122,0,Sutton
2011,123,0,Fry
2011,124,0,Tec-Mec
2011,125,0,Connaught
2011,126,0,Alta
2011,127,0,OSCA
2011,128,0,Gordini
2011,129,0,Stevens
2011,130,0,Bugatti
2011,131,0,Mercedes
2011,132,0,Lancia
2011,133,0,HWM
2011,134,0,Schroeder
2011,135,0,Pawl
2011,136,0,Pankratz
2011,137,0,Arzani-Volpini
2011,138,0,Nichels
2011,139,0,Bromme
2011,140,0,Klenk
2011,141,0,Simca
2011,142,0,Turner
2011,143,0,Del Roy
2011,144,0,Veritas
2011,145,0,BMW
2011,146,0,EMW
2011,147,0,AFM
2011,148,0,Frazer Nash
2011,149,0,Sherman
2011,150,0,Deidt
2011,151,0,ERA
2011,152,0,Aston Butterworth
2011,153,0,Cisitalia
2011,154,0,Talbot-Lago
2011,155,0,Hall
2011,156,0,Marchese
2011,157,0,Langley
2011,158,0,Rae
2011,159,0,Olson
2011,160,0,Wetteroth
2011,161,0,Adams
2011,162,0,Snowberger
2011,163,0,Milano
2011,164,0,HRT
2011,165,0,
2011,166,0,Virgin
2011,168,0,Cooper-OSCA
2011,169,0,Cooper-Borgward
2011,171,0,Cooper-Castellotti
2011,173,0,Lotus-Maserati
2011,174,0,De Tomaso-Osca
2011,175,0,De Tomaso-Alfa Romeo
2011,176,0,Lotus-BRM
2011,177,0,Lotus-Borgward
2011,178,0,Cooper-Alfa Romeo
2011,179,0,De Tomaso-Ferrari
2011,181,0,Brabham-BRM
2011,182,0,Brabham-Ford
2011,183,0,Brabham-Climax
2011,184,0,LDS-Climax
2011,185,0,LDS-Alfa Romeo
2011,186,0,Cooper-Ford
2011,187,0,McLaren-Ford
2011,188,0,McLaren-Serenissima
2011,189,0,Eagle-Climax
2011,190,0,Eagle-Weslake
2011,192,0,Cooper-Ferrari
2011,193,0,Cooper-ATS
2011,194,0,McLaren-BRM
2011,195,0,Cooper-BRM
2011,196,0,Matra-Ford
2012,6,220,Ferrari
2012,1,164,McLaren
2012,3,114,Williams
2012,4,46,Renault
2012,9,45,Red Bull
2012,32,44,Team Lotus
2012,22,29,Benetton
2012,172,23,Lotus-Climax
2012,170,20,Cooper-Climax
2012,23,17,Brawn
2012,25,16,Tyrrell
2012,191,16,Brabham-Repco
2012,66,14,BRM
2012,180,12,Lotus-Ford
2012,34,6,Brabham
2012,27,4,Ligier
2012,87,4,Cooper
2012,37,3,March
2012,118,3,Vanwall
2012,2,1,BMW Sauber
2012,59,1,Wolf
2012,167,1,Cooper-Maserati
2012,5,0,Toro Rosso
2012,7,0,Toyota
2012,8,0,Super Aguri
2012,10,0,Force India
2012,11,0,Honda
2012,12,0,Spyker
2012,13,0,MF1
2012,14,0,Spyker MF1
2012,15,0,Sauber
2012,16,0,BAR
2012,17,0,Jordan
2012,18,0,Minardi
2012,19,0,Jaguar
2012,20,0,Prost
2012,21,0,Arrows
2012,24,0,Stewart
2012,26,0,Lola
2012,28,0,Forti
2012,29,0,Footwork
2012,30,0,Pacific
2012,31,0,Simtek
2012,33,0,Larrousse
2012,35,0,Dallara
2012,36,0,Fondmetal
2012,38,0,Andrea Moda
2012,39,0,AGS
2012,40,0,Lambo
2012,41,0,Leyton House
2012,42,0,Coloni
2012,43,0,
2012,44,0,Euro Brun
2012,45,0,Osella
2012,46,0,Onyx
2012,47,0,Life
2012,48,0,Rial
2012,49,0,Zakspeed
2012,50,0,RAM
2012,51,0,Alfa Romeo
2012,52,0,Spirit
2012,53,0,Toleman
2012,54,0,ATS
2012,55,0,Theodore
2012,56,0,Fittipaldi
2012,57,0,Ensign
2012,58,0,Shadow
2012,60,0,Merzario
2012,61,0,Kauhsen
2012,62,0,Rebaque
2012,63,0,Surtees
2012,64,0,Hesketh
2012,65,0,Martini
2012,67,0,Penske
2012,68,0,LEC
2012,69,0,McGuire
2012,70,0,Boro
2012,71,0,Apollon
2012,72,0,Kojima
2012,73,0,Parnelli
2012,74,0,Maki
2012,75,0,Embassy Hill
2012,76,0,Lyncar
2012,77,0,Trojan
2012,78,0,Amon
2012,79,0,Token
2012,80,0,Iso Marlboro
2012,81,0,Tecno
2012,82,0,Matra
2012,83,0,Politoys
2012,84,0,Connew
2012,85,0,Bellasi
2012,86,0,De Tomaso
2012,88,0,Eagle
2012,89,0,LDS
2012,90,0,Protos
2012,91,0,Shannon
2012,92,0,Scirocco
2012,93,0,RE
2012,94,0,BRP
2012,95,0,Porsche
2012,96,0,Derrington
2012,97,0,Gilby
2012,98,0,Stebro
2012,99,0,Emeryson
2012,100,0,ENB
2012,101,0,JBW
2012,102,0,Ferguson
2012,103,0,MBM
2012,104,0,Behra-Porsche
2012,105,0,Maserati
2012,106,0,Scarab
2012,107,0,Watson
2012,108,0,Epperly
2012,109,0,Phillips
2012,110,0,Lesovsky
2012,111,0,Trevis
2012,112,0,Meskowski
2012,113,0,Kurtis Kraft
2012,114,0,Kuzma
